"id_vente","date_vente","magasin_code","magasin_nom","categorie_produit","produit_nom","mode_paiement","quantite","prix_unitaire","cout_unitaire","remise_pct","client_type","vendeur_id"
3741,"29 mai 2024","GOM","Kawa Market – Gombe","EPICERIE","Sucre 1kg","carte",5,"7.43","4.74",0,"Corporate","V030"
3742,"2024-01-23","KIN","Kawa Market – Kintambo","AUTRES","Sac réutilisable","CASH",9,"0.59","0.40",10,"","V011"
3743,"2024-02-29","NGA","Kawa Market – Ngaliema","BOISSONS","Boisson énergisante 33cl","Cash",2,"1.21","0.87",0,"Particulier","V008"
3744,"2024-08-23","MAT","Kawa Market – Matete","BOISSONS","Jus naturel 1L","Cash",7,"1.18","0.70",0,"","V039"
3745,"2024-12-29","GOM","Kawa Market – Gombe","AUTRES","Sac réutilisable","mobile money",8,"1.80","1.36",NULL,"Particulier","V016"
3746,"10/03/2024","NGA","Kawa Market – Ngaliema","AUTRES","Pile AA (pack 4)","cash",4,"1.06","0.57",10,"","V008"
3747,"10 avril 2024","NGA","Kawa Market – Ngaliema","BOISSONS","Eau 1,5L","cash",1,"0.79","0.48",0,"Particulier","V016"
3748,"8 juillet 2024","GOM","Kawa Market – Gombe","EPICERIE","Riz 5kg","carte",8,"7.61","5.10",10,"","V015"
3749,"3 septembre 2024","GOM","Kawa Market – Gombe","HYGIENE","Papier hygiénique 4 rouleaux","cash",4,"3.59","2.55",10,"","V014"
3750,"2024-05-21","MAT","Kawa Market – Matete","HYGIENE","Dentifrice 100ml","Cash",4,"2.40","1.81",10,"Particulier","V037"
3751,"13 juillet 2024","KIN","Kawa Market – Kintambo","HYGIENE","Papier hygiénique 4 rouleaux","Momo",5,"3.39","2.29",0,"","V006"
3752,"2024-03-30","MAS","Kawa Market – Masina","FRAIS","Yaourt 125g","cash",2,"2.98","2.16",10,"","V009"
3753,"23 mars 2024","NGA","Kawa Market – Ngaliema","FRAIS","Yaourt 125g","mobile money",6,"0.81","0.57",0,"","V010"
3754,"4 février 2024","MAT","Kawa Market – Matete","FRAIS","Yaourt 125g","Carte bancaire",7,"1.60","1.16",10,"","V009"
3755,"2024-05-20","GOM","Kawa Market – Gombe","EPICERIE","Haricots 1kg","Carte",7,"9.35","5.60",5,"","V004"
3756,"2024-09-30","NGA","Kawa Market – Ngaliema","HYGIENE","Papier hygiénique 4 rouleaux","Mobile Money",7,"2.93","2.13",5,"Corporate","V040"
3757,"18/07/2024","MAS","Kawa Market – Masina","BOISSONS","Eau 1,5L","Carte bancaire",2,"1.67","0.85",5,"","V035"
3758,"21 mars 2024","MAT","Kawa Market – Matete","BOISSONS","Boisson énergisante 33cl","Carte",2,"1.38","0.89",NULL,"Particulier","V014"
3759,"15/11/2024","LIM","Kawa Market – Limete","HYGIENE","Papier hygiénique 4 rouleaux","Cash",8,"3.90","2.25",0,"","V017"
3760,"03/09/2024","MAT","Kawa Market – Matete","HYGIENE","Dentifrice 100ml","carte",3,"1.52","1.12",NULL,"","V005"
3761,"18 août 2024","KIN","Kawa Market – Kintambo","AUTRES","Sac réutilisable","Cash",11,"2.43","1.30",5,"","V039"
3762,"14/10/2024","MAS","Kawa Market – Masina","AUTRES","Pile AA (pack 4)","cash",8,"1.79","1.31",10,"Particulier","V039"
3763,"2024-03-23","LIM","Kawa Market – Limete","EPICERIE","Riz 5kg","Momo",8,"2.60","1.43",5,"Corporate","V011"
3764,"2024-04-08","MAT","Kawa Market – Matete","BOISSONS","Jus naturel 1L","Mobile Money",8,"1.51","1.12",0,"","V002"
3765,"08/03/2024","GOM","Kawa Market – Gombe","EPICERIE","Haricots 1kg","Cash",10,"9.84","6.52",10,"Particulier","V010"
3766,"2024-12-04","KIN","Kawa Market – Kintambo","BOISSONS","Eau 1,5L","Cash",8,"0.75","0.54",0,"Corporate","V031"
3767,"2024-09-30","KIN","Kawa Market – Kintambo","CAFÉ & THÉ","Thé noir sachets","carte",2,"6.85","4.94",5,"","V036"
3768,"19 mai 2024","NGA","Kawa Market – Ngaliema","FRAIS","Lait frais 1L","cash",6,"0.64","0.43",0,"","V026"
3769,"24/10/2024","NGA","Kawa Market – Ngaliema","EPICERIE","Riz 5kg","Cash",8,"4.91","2.71",5,"","V011"
3770,"3 décembre 2024","MAS","Kawa Market – Masina","CAFÉ & THÉ","Café moulu 500g","CASH",10,"4.99","3.57",0,"Corporate","V012"
3771,"2024-10-18","MAS","Kawa Market – Masina","AUTRES","Pile AA (pack 4)","cash",1,"1.63","0.97",0,"","V017"
3772,"2024-07-11","NGA","Kawa Market – Ngaliema","FRAIS","Fromage local 200g","cash",1,"2.90","1.73",0,"","V013"
3773,"2024-11-14","GOM","Kawa Market – Gombe","HYGIENE","Papier hygiénique 4 rouleaux","Carte bancaire",8,"1.23","0.88",0,"Particulier","V032"
3774,"20 novembre 2024","MAS","Kawa Market – Masina","EPICERIE","Huile végétale 1L","cash",12,"3.46","1.81",10,"","V025"
3775,"2024-10-13","GOM","Kawa Market – Gombe","AUTRES","Sac réutilisable","Carte bancaire",3,"1.84","1.38",NULL,"","V003"
3776,"02/02/2024","NGA","Kawa Market – Ngaliema","FRAIS","Lait frais 1L","carte",7,"0.89","0.61",10,"","V023"
3777,"14/05/2024","MAS","Kawa Market – Masina","AUTRES","Pile AA (pack 4)","Momo",10,"0.98","0.62",5,"Particulier","V003"
3778,"26/11/2024","MAS","Kawa Market – Masina","FRAIS","Fromage local 200g","Carte",2,"2.39","1.50",0,"","V024"
3779,"29 octobre 2024","NGA","Kawa Market – Ngaliema","FRAIS","Fromage local 200g","Carte bancaire",7,"2.25","1.47",0,"","V022"
3780,"2024-10-10","MAS","Kawa Market – Masina","AUTRES","Sac réutilisable","Carte",4,"2.48","1.30",NULL,"","V033"
3781,"2024-12-15","GOM","Kawa Market – Gombe","FRAIS","Yaourt 125g","carte",6,"2.32","1.54",10,"Corporate","V020"
3782,"28/04/2024","MAT","Kawa Market – Matete","AUTRES","Sac réutilisable","Mobile Money",2,"2.32","1.38",0,"Corporate","V031"
3783,"15/07/2024","MAT","Kawa Market – Matete","FRAIS","Fromage local 200g","carte",2,"1.80","1.34",0,"","V038"
3784,"2024-02-22","NGA","Kawa Market – Ngaliema","EPICERIE","Sucre 1kg","CASH",11,"5.21","3.09",0,"Corporate","V016"
3785,"23/09/2024","NGA","Kawa Market – Ngaliema","BOISSONS","Soda 50cl","Carte bancaire",5,"1.37","0.95",0,"","V033"
3786,"18/11/2024","NGA","Kawa Market – Ngaliema","CAFÉ & THÉ","Thé citron 25 sachets","Momo",6,"4.83","3.14",5,"Particulier","V003"
3787,"01/01/2024","GOM","Kawa Market – Gombe","BOISSONS","Soda 50cl","Carte",7,"1.11","0.58",10,"Particulier","V033"
3788,"15 novembre 2024","KIN","Kawa Market – Kintambo","CAFÉ & THÉ","Thé citron 25 sachets","CASH",12,"5.95","3.71",0,"Corporate","V039"
3789,"13/02/2024","LIM","Kawa Market – Limete","HYGIENE","Savon de toilette","Mobile Money",6,"1.21","0.72",10,"Corporate","V031"
3790,"2024-02-29","LIM","Kawa Market – Limete","EPICERIE","Haricots 1kg","Carte bancaire",4,"6.24","3.32",NULL,"Particulier","V031"
3791,"2024-05-30","MAT","Kawa Market – Matete","CAFÉ & THÉ","Café moulu 500g","mobile money",7,"5.06","2.71",NULL,"","V001"
3792,"08/03/2024","LIM","Kawa Market – Limete","CAFÉ & THÉ","Thé noir sachets","Carte bancaire",5,"6.39","3.92",0,"","V019"
3793,"2024-08-19","GOM","Kawa Market – Gombe","EPICERIE","Riz 5kg","Momo",9,"7.86","4.89",5,"Corporate","V013"
3794,"27/11/2024","MAT","Kawa Market – Matete","HYGIENE","Dentifrice 100ml","Cash",9,"1.51","1.04",5,"","V024"
3795,"13/03/2024","NGA","Kawa Market – Ngaliema","HYGIENE","Papier hygiénique 4 rouleaux","Carte bancaire",5,"3.74","2.53",10,"","V009"
3796,"04/01/2024","KIN","Kawa Market – Kintambo","FRAIS","Lait frais 1L","mobile money",12,"1.67","1.00",10,"","V017"
3797,"16/03/2024","GOM","Kawa Market – Gombe","BOISSONS","Eau 1,5L","Carte bancaire",9,"1.32","0.85",NULL,"","V005"
3798,"08/03/2024","LIM","Kawa Market – Limete","CAFÉ & THÉ","Café Arabica 250g","CASH",7,"6.17","4.21",0,"Corporate","V006"
3799,"02/06/2024","MAS","Kawa Market – Masina","AUTRES","Sac réutilisable","Carte",12,"1.79","1.33",0,"Corporate","V040"
3800,"2024-02-18","GOM","Kawa Market – Gombe","CAFÉ & THÉ","Thé noir sachets","",4,"6.40","3.48",0,"","V037"
3801,"13 décembre 2024","NGA","Kawa Market – Ngaliema","FRAIS","Yaourt 125g","Carte bancaire",6,"2.37","1.87",NULL,"Corporate","V036"
3802,"2024-02-12","MAS","Kawa Market – Masina","AUTRES","Pile AA (pack 4)","CASH",8,"1.71","0.88",10,"Corporate","V001"
3803,"2024-03-28","MAS","Kawa Market – Masina","BOISSONS","Soda 50cl","mobile money",5,"0.82","0.47",NULL,"","V011"
3804,"4 juin 2024","LIM","Kawa Market – Limete","FRAIS","Yaourt 125g","carte",12,"0.76","0.60",0,"Particulier","V017"
3805,"16/01/2024","KIN","Kawa Market – Kintambo","CAFÉ & THÉ","Thé noir sachets","Carte",2,"6.17","4.37",0,"Corporate","V038"
3806,"2024-01-11","MAS","Kawa Market – Masina","BOISSONS","Soda 50cl","CASH",1,"1.38","0.71",10,"","V017"
3807,"2024-09-27","MAT","Kawa Market – Matete","HYGIENE","Dentifrice 100ml","carte",7,"1.81","1.19",0,"Corporate","V011"
3808,"2024-08-27","MAS","Kawa Market – Masina","AUTRES","Sac réutilisable","Momo",3,"1.95","1.26",0,"Particulier","V006"
3809,"2024-08-13","KIN","Kawa Market – Kintambo","EPICERIE","Haricots 1kg","Cash",2,"5.39","2.79",0,"Corporate","V013"
3810,"8 février 2024","MAS","Kawa Market – Masina","BOISSONS","Eau 1,5L","carte",4,"1.50","0.96",5,"","V040"
3811,"2024-09-21","NGA","Kawa Market – Ngaliema","BOISSONS","Boisson énergisante 33cl","Cash",2,"1.88","1.13",0,"Corporate","V014"
3812,"27 août 2024","MAT","Kawa Market – Matete","BOISSONS","Eau 1,5L","Carte",6,"1.96","1.19",0,"","V028"
3813,"14 novembre 2024","GOM","Kawa Market – Gombe","EPICERIE","Sucre 1kg","cash",1,"7.12","5.08",10,"","V034"
3814,"2024-11-24","NGA","Kawa Market – Ngaliema","BOISSONS","Soda 50cl","mobile money",8,"1.11","0.76",5,"","V002"
4654,"2024-11-14","MAT","Kawa Market – Matete","FRAIS","Lait frais 1L","carte",5,"0.55","0.38",0,"","V039"
3815,"2024-06-29","GOM","Kawa Market – Gombe","CAFÉ & THÉ","Thé citron 25 sachets","mobile money",11,"6.18","4.13",5,"","V007"
3816,"6 février 2024","KIN","Kawa Market – Kintambo","FRAIS","Yaourt 125g","Carte",1,"2.54","1.83",5,"Corporate","V008"
3817,"2024-01-31","GOM","Kawa Market – Gombe","EPICERIE","Riz 5kg","CASH",10,"8.15","5.25",10,"Particulier","V022"
3818,"09/10/2024","NGA","Kawa Market – Ngaliema","CAFÉ & THÉ","Thé noir sachets","Carte",2,"6.33","3.17",0,"Corporate","V012"
3819,"06/05/2024","MAS","Kawa Market – Masina","FRAIS","Lait frais 1L","Carte bancaire",2,"2.84","1.62",0,"Corporate","V020"
3820,"28 juillet 2024","MAS","Kawa Market – Masina","BOISSONS","Eau 1,5L","Mobile Money",2,"1.61","1.12",0,"","V014"
3821,"20/08/2024","NGA","Kawa Market – Ngaliema","CAFÉ & THÉ","Thé citron 25 sachets","Carte bancaire",6,"4.08","2.43",0,"","V040"
3822,"2024-07-02","MAT","Kawa Market – Matete","CAFÉ & THÉ","Thé citron 25 sachets","CASH",2,"4.94","3.44",0,"","V018"
3823,"04/09/2024","NGA","Kawa Market – Ngaliema","HYGIENE","Papier hygiénique 4 rouleaux","mobile money",3,"2.70","1.57",5,"Particulier","V013"
3824,"2024-11-11","KIN","Kawa Market – Kintambo","AUTRES","Pile AA (pack 4)","Mobile Money",1,"2.55","1.61",10,"","V023"
3825,"31/03/2024","LIM","Kawa Market – Limete","FRAIS","Fromage local 200g","Momo",11,"0.42","0.22",0,"","V028"
3826,"2024-05-25","MAS","Kawa Market – Masina","EPICERIE","Riz 5kg","carte",1,"5.24","3.39",NULL,"Corporate","V005"
3827,"2024-01-08","LIM","Kawa Market – Limete","AUTRES","Sac réutilisable","Mobile Money",12,"1.72","0.87",NULL,"","V011"
3828,"04/04/2024","MAT","Kawa Market – Matete","BOISSONS","Jus naturel 1L","cash",5,"1.35","0.86",0,"","V034"
3829,"09/04/2024","LIM","Kawa Market – Limete","EPICERIE","Haricots 1kg","Mobile Money",3,"9.66","5.36",5,"","V026"
3830,"26/02/2024","MAT","Kawa Market – Matete","CAFÉ & THÉ","Thé noir sachets","Carte",11,"6.85","4.92",0,"Corporate","V012"
3831,"24/01/2024","NGA","Kawa Market – Ngaliema","EPICERIE","Riz 5kg","Carte bancaire",4,"7.29","4.26",0,"Corporate","V015"
3832,"09/07/2024","MAS","Kawa Market – Masina","CAFÉ & THÉ","Café Arabica 250g","Cash",6,"6.65","4.15",10,"Corporate","V026"
3833,"22 juin 2024","MAT","Kawa Market – Matete","AUTRES","Sac réutilisable","Carte bancaire",10,"1.94","1.29",0,"Particulier","V015"
3834,"13/06/2024","NGA","Kawa Market – Ngaliema","BOISSONS","Boisson énergisante 33cl","Momo",4,"1.24","0.74",0,"Corporate","V035"
3835,"2024-02-25","MAT","Kawa Market – Matete","FRAIS","Yaourt 125g","CASH",3,"2.46","1.83",10,"Particulier","V007"
3836,"2024-11-06","MAT","Kawa Market – Matete","CAFÉ & THÉ","Thé noir sachets","Carte",11,"6.30","3.28",NULL,"","V003"
3837,"2024-07-22","GOM","Kawa Market – Gombe","BOISSONS","Boisson énergisante 33cl","mobile money",11,"1.70","1.22",10,"Particulier","V030"
3838,"2024-05-13","MAT","Kawa Market – Matete","BOISSONS","Soda 50cl","CASH",11,"1.40","0.88",0,"Particulier","V022"
3839,"27 janvier 2024","MAS","Kawa Market – Masina","FRAIS","Lait frais 1L","CASH",10,"1.51","0.94",NULL,"","V028"
3840,"2024-04-27","MAS","Kawa Market – Masina","CAFÉ & THÉ","Thé noir sachets","Momo",10,"7.37","4.97",NULL,"Corporate","V033"
3841,"26 mai 2024","KIN","Kawa Market – Kintambo","BOISSONS","Boisson énergisante 33cl","CASH",11,"1.48","0.81",0,"Corporate","V006"
3842,"2024-08-03","NGA","Kawa Market – Ngaliema","EPICERIE","Huile végétale 1L","mobile money",7,"8.67","6.72",0,"Corporate","V001"
3843,"2024-05-09","GOM","Kawa Market – Gombe","AUTRES","Pile AA (pack 4)","mobile money",8,"2.86","2.00",10,"","V004"
3844,"2024-08-24","GOM","Kawa Market – Gombe","EPICERIE","Huile végétale 1L","cash",2,"6.66","5.04",10,"","V039"
3845,"2024-09-03","LIM","Kawa Market – Limete","FRAIS","Yaourt 125g","Mobile Money",3,"2.72","1.61",0,"","V006"
3846,"13 septembre 2024","NGA","Kawa Market – Ngaliema","BOISSONS","Boisson énergisante 33cl","cash",2,"0.57","0.33",5,"","V015"
3847,"8 juin 2024","KIN","Kawa Market – Kintambo","BOISSONS","Jus naturel 1L","Mobile Money",2,"1.83","1.44",10,"","V017"
3848,"22/08/2024","MAT","Kawa Market – Matete","BOISSONS","Eau 1,5L","Carte",1,"1.27","0.64",5,"","V029"
3849,"2024-10-23","NGA","Kawa Market – Ngaliema","FRAIS","Fromage local 200g","Cash",6,"1.12","0.58",5,"","V010"
3850,"2024-09-13","KIN","Kawa Market – Kintambo","HYGIENE","Dentifrice 100ml","mobile money",11,"0.78","0.56",5,"","V034"
3851,"2024-05-01","KIN","Kawa Market – Kintambo","FRAIS","Yaourt 125g","mobile money",11,"0.93","0.60",NULL,"","V010"
3852,"2024-04-17","GOM","Kawa Market – Gombe","CAFÉ & THÉ","Café moulu 500g","carte",8,"4.23","2.52",0,"","V011"
3853,"3 juin 2024","MAT","Kawa Market – Matete","CAFÉ & THÉ","Café Arabica 250g","Carte",5,"5.65","3.28",10,"","V033"
3854,"2024-06-29","NGA","Kawa Market – Ngaliema","CAFÉ & THÉ","Café Arabica 250g","Momo",9,"5.35","4.15",5,"","V029"
3855,"2024-08-18","LIM","Kawa Market – Limete","HYGIENE","Savon de toilette","Cash",11,"1.87","0.98",10,"Corporate","V009"
3856,"18 décembre 2024","MAT","Kawa Market – Matete","CAFÉ & THÉ","Thé noir sachets","Carte",11,"7.18","4.20",0,"Corporate","V026"
3857,"19/08/2024","MAT","Kawa Market – Matete","CAFÉ & THÉ","Thé citron 25 sachets","mobile money",9,"4.09","2.39",5,"Particulier","V010"
3858,"2024-06-11","MAT","Kawa Market – Matete","BOISSONS","Boisson énergisante 33cl","Carte bancaire",7,"0.79","0.56",NULL,"Particulier","V014"
3859,"31/03/2024","GOM","Kawa Market – Gombe","EPICERIE","Haricots 1kg","Cash",4,"5.94","4.31",10,"Corporate","V002"
3860,"2024-04-20","NGA","Kawa Market – Ngaliema","CAFÉ & THÉ","Café Arabica 250g","Cash",4,"5.34","3.39",NULL,"","V032"
3861,"1 avril 2024","LIM","Kawa Market – Limete","HYGIENE","Papier hygiénique 4 rouleaux","Carte bancaire",10,"1.04","0.53",0,"Corporate","V029"
3862,"31/12/2024","NGA","Kawa Market – Ngaliema","HYGIENE","Dentifrice 100ml","cash",8,"2.97","2.02",0,"Particulier","V015"
3863,"2024-10-23","NGA","Kawa Market – Ngaliema","EPICERIE","Haricots 1kg","Carte bancaire",7,"6.49","3.42",10,"Particulier","V002"
3864,"2024-04-30","NGA","Kawa Market – Ngaliema","FRAIS","Fromage local 200g","cash",7,"0.58","0.42",0,"","V032"
3865,"03/08/2024","NGA","Kawa Market – Ngaliema","AUTRES","Sac réutilisable","Carte bancaire",9,"0.78","0.41",5,"","V010"
3866,"30/04/2024","NGA","Kawa Market – Ngaliema","HYGIENE","Dentifrice 100ml","carte",10,"2.99","2.28",NULL,"Corporate","V010"
3867,"2 novembre 2024","NGA","Kawa Market – Ngaliema","CAFÉ & THÉ","Café Arabica 250g","Mobile Money",4,"4.59","3.39",NULL,"","V020"
3868,"2024-11-15","MAS","Kawa Market – Masina","CAFÉ & THÉ","Café Arabica 250g","carte",4,"5.23","4.09",0,"Corporate","V022"
3869,"2024-02-17","KIN","Kawa Market – Kintambo","EPICERIE","Huile végétale 1L","mobile money",8,"2.35","1.33",0,"Corporate","V006"
3870,"17/02/2024","MAS","Kawa Market – Masina","AUTRES","Pile AA (pack 4)","carte",8,"2.42","1.72",0,"Corporate","V020"
3871,"03/06/2024","MAS","Kawa Market – Masina","CAFÉ & THÉ","Thé noir sachets","carte",7,"4.81","2.49",5,"Corporate","V028"
3872,"2024-08-27","MAT","Kawa Market – Matete","AUTRES","Sac réutilisable","cash",8,"2.82","1.95",5,"Corporate","V037"
3873,"2024-10-27","MAS","Kawa Market – Masina","AUTRES","Pile AA (pack 4)","Cash",12,"2.91","1.72",0,"Particulier","V034"
3874,"18/04/2024","MAT","Kawa Market – Matete","EPICERIE","Riz 5kg","CASH",7,"6.46","4.87",0,"Particulier","V021"
3875,"2024-01-22","KIN","Kawa Market – Kintambo","FRAIS","Yaourt 125g","Momo",7,"1.87","1.14",0,"","V038"
3876,"2024-01-08","LIM","Kawa Market – Limete","CAFÉ & THÉ","Thé noir sachets","Mobile Money",1,"7.56","5.66",10,"","V022"
3877,"2024-09-24","MAS","Kawa Market – Masina","CAFÉ & THÉ","Café moulu 500g","",4,"5.29","3.68",0,"Particulier","V004"
3878,"2024-04-19","KIN","Kawa Market – Kintambo","BOISSONS","Soda 50cl","Mobile Money",7,"0.76","0.45",0,"","V031"
3879,"28/09/2024","LIM","Kawa Market – Limete","HYGIENE","Dentifrice 100ml","CASH",2,"1.83","1.09",0,"","V015"
3880,"27 novembre 2024","KIN","Kawa Market – Kintambo","HYGIENE","Savon de toilette","Momo",11,"1.60","1.15",NULL,"","V019"
3881,"09/01/2024","GOM","Kawa Market – Gombe","AUTRES","Sac réutilisable","Carte bancaire",9,"0.80","0.56",0,"Corporate","V022"
3882,"1 octobre 2024","GOM","Kawa Market – Gombe","AUTRES","Sac réutilisable","Carte bancaire",10,"2.14","1.56",0,"","V013"
3883,"14 avril 2024","KIN","Kawa Market – Kintambo","FRAIS","Fromage local 200g","Momo",7,"2.42","1.46",NULL,"Particulier","V011"
3884,"5 octobre 2024","MAS","Kawa Market – Masina","FRAIS","Fromage local 200g","carte",12,"0.80","0.54",0,"Corporate","V012"
3885,"6 avril 2024","MAS","Kawa Market – Masina","HYGIENE","Savon de toilette","Momo",2,"2.70","1.39",NULL,"","V003"
3886,"10/01/2024","MAT","Kawa Market – Matete","FRAIS","Yaourt 125g","carte",7,"2.04","1.08",0,"Corporate","V008"
3887,"2024-10-16","LIM","Kawa Market – Limete","BOISSONS","Eau 1,5L","Momo",4,"1.48","0.85",10,"","V021"
3888,"2024-10-06","GOM","Kawa Market – Gombe","BOISSONS","Soda 50cl","Mobile Money",11,"1.51","0.77",0,"Corporate","V032"
3889,"24/06/2024","NGA","Kawa Market – Ngaliema","CAFÉ & THÉ","Café moulu 500g","cash",8,"7.81","4.53",NULL,"","V024"
3890,"10/03/2024","MAS","Kawa Market – Masina","CAFÉ & THÉ","Café Arabica 250g","Carte bancaire",7,"5.24","2.79",0,"Corporate","V035"
3891,"2024-12-29","MAS","Kawa Market – Masina","FRAIS","Lait frais 1L","",3,"1.66","1.14",10,"Corporate","V040"
3892,"2024-02-11","NGA","Kawa Market – Ngaliema","AUTRES","Sac réutilisable","CASH",6,"2.67","1.49",NULL,"Corporate","V001"
3893,"17 octobre 2024","KIN","Kawa Market – Kintambo","BOISSONS","Boisson énergisante 33cl","",5,"0.94","0.54",5,"Corporate","V008"
3894,"26/04/2024","GOM","Kawa Market – Gombe","HYGIENE","Savon de toilette","Carte bancaire",4,"2.63","1.37",NULL,"","V001"
3895,"11/08/2024","GOM","Kawa Market – Gombe","FRAIS","Yaourt 125g","mobile money",5,"2.32","1.82",0,"Particulier","V022"
3896,"2024-09-02","MAS","Kawa Market – Masina","CAFÉ & THÉ","Café moulu 500g","cash",3,"6.11","4.03",0,"","V006"
3897,"16 décembre 2024","KIN","Kawa Market – Kintambo","CAFÉ & THÉ","Thé citron 25 sachets","Cash",8,"4.49","2.76",0,"","V019"
3898,"19 avril 2024","NGA","Kawa Market – Ngaliema","HYGIENE","Dentifrice 100ml","Cash",4,"3.85","2.12",10,"Corporate","V010"
3899,"2024-03-12","NGA","Kawa Market – Ngaliema","EPICERIE","Riz 5kg","CASH",6,"4.74","2.83",0,"","V024"
3900,"02/03/2024","KIN","Kawa Market – Kintambo","CAFÉ & THÉ","Thé noir sachets","Carte",12,"6.15","3.12",0,"Particulier","V017"
3901,"6 septembre 2024","MAS","Kawa Market – Masina","HYGIENE","Savon de toilette","carte",5,"2.80","1.82",0,"Particulier","V013"
3902,"6 février 2024","MAS","Kawa Market – Masina","FRAIS","Yaourt 125g","Cash",6,"1.08","0.60",NULL,"Corporate","V031"
3903,"2024-12-19","LIM","Kawa Market – Limete","EPICERIE","Riz 5kg","Mobile Money",11,"4.83","3.83",NULL,"Particulier","V036"
