id_transaction,date_vente,code_magasin,nom_magasin,categorie,nom_produit,mode_paiement,quantite,prix_unitaire,cout_unitaire,reduction,type_client,code_vendeur,ca,marge_brute
3834,2024-06-13,NGA,Kawa Market – Ngaliema,BOISSONS,Boisson énergisante 33cl,Mobile Money,4,1.24,0.74,0,Corporate,V035,4.96,2.0
1560,2024-06-13,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Thé noir sachets,Mobile Money,10,7.05,4.85,0,,V036,70.5,22.0
921,2024-06-13,KIN,Kawa Market – Kintambo,FRAIS,Lait frais 1L,Carte,5,0.57,0.35,0,,V010,2.8499999999999996,1.0999999999999999
2503,2024-06-13,GOM,Kawa Market – Gombe,EPICERIE,Riz 5kg,Mobile Money,12,5.76,3.8,,Corporate,V026,69.12,23.52
7996,2024-06-14,MAT,Kawa Market – Matete,HYGIENE,Savon de toilette,Mobile Money,7,1.33,0.91,0,Corporate,V032,9.31,2.9400000000000004
7636,2024-06-14,NGA,Kawa Market – Ngaliema,HYGIENE,Papier hygiénique 4 rouleaux,Mobile Money,7,3.52,2.72,0,,V029,24.64,5.599999999999999
4542,2024-06-14,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Café moulu 500g,Carte,2,7.62,4.8,0,,V001,15.24,5.640000000000001
6252,2024-06-14,LIM,Kawa Market – Limete,CAFÉ & THÉ,Thé citron 25 sachets,Cash,8,6.02,4.27,10,Corporate,V034,48.16,14.0
5945,2024-06-14,LIM,Kawa Market – Limete,BOISSONS,"Eau 1,5L",Carte,11,0.64,0.45,,,V039,7.04,2.09
6001,2024-06-14,MAT,Kawa Market – Matete,BOISSONS,Jus naturel 1L,Carte,10,1.65,1.09,5,Particulier,V034,16.5,5.599999999999998
7288,2024-06-14,LIM,Kawa Market – Limete,AUTRES,Sac réutilisable,Carte,7,2.67,2.06,0,Particulier,V021,18.689999999999998,4.27
4245,2024-06-14,NGA,Kawa Market – Ngaliema,AUTRES,Sac réutilisable,Carte,2,2.06,1.38,10,Particulier,V032,4.12,1.3600000000000003
6722,2024-06-14,KIN,Kawa Market – Kintambo,AUTRES,Pile AA (pack 4),Carte,4,1.79,1.25,0,Corporate,V036,7.16,2.16
8000,2024-06-14,LIM,Kawa Market – Limete,FRAIS,Yaourt 125g,Carte,2,2.19,1.44,,Particulier,V038,4.38,1.5
2113,2024-06-14,LIM,Kawa Market – Limete,BOISSONS,"Eau 1,5L",Carte,11,1.39,0.98,0,,V039,15.29,4.509999999999999
822,2024-06-14,LIM,Kawa Market – Limete,FRAIS,Yaourt 125g,Cash,11,0.81,0.64,5,,V018,8.91,1.8700000000000006
1770,2024-06-14,NGA,Kawa Market – Ngaliema,EPICERIE,Sucre 1kg,Mobile Money,10,8.33,4.74,0,,V003,83.3,35.9
317,2024-06-14,NGA,Kawa Market – Ngaliema,AUTRES,Pile AA (pack 4),Carte,9,0.81,0.52,0,Corporate,V024,7.290000000000001,2.6100000000000003
357,2024-06-14,MAT,Kawa Market – Matete,CAFÉ & THÉ,Thé citron 25 sachets,Carte,5,5.88,3.16,0,,V034,29.4,13.599999999999998
522,2024-06-14,MAT,Kawa Market – Matete,EPICERIE,Riz 5kg,Carte,8,5.96,3.9,0,,V004,47.68,16.48
6987,2024-06-15,MAT,Kawa Market – Matete,CAFÉ & THÉ,Thé citron 25 sachets,Carte,2,7.76,4.27,5,Particulier,V037,15.52,6.98
2765,2024-06-15,MAS,Kawa Market – Masina,EPICERIE,Huile végétale 1L,Cash,5,7.97,5.48,0,Corporate,V026,39.85,12.449999999999996
2111,2024-06-15,KIN,Kawa Market – Kintambo,HYGIENE,Savon de toilette,Carte,7,2.03,1.57,0,Corporate,V029,14.209999999999999,3.219999999999998
331,2024-06-15,LIM,Kawa Market – Limete,FRAIS,Fromage local 200g,Carte,2,1.95,1.15,,,V006,3.9,1.6
3955,2024-06-15,NGA,Kawa Market – Ngaliema,EPICERIE,Huile végétale 1L,Carte,6,2.12,1.49,5,Particulier,V002,12.72,3.7800000000000007
2652,2024-06-15,MAS,Kawa Market – Masina,FRAIS,Yaourt 125g,Carte,3,2.52,1.59,0,Particulier,V014,7.5600000000000005,2.79
2933,2024-06-15,LIM,Kawa Market – Limete,EPICERIE,Sucre 1kg,Mobile Money,1,3.24,2.58,10,Corporate,V040,3.24,0.6600000000000001
1330,2024-06-15,KIN,Kawa Market – Kintambo,BOISSONS,Boisson énergisante 33cl,Mobile Money,2,1.77,1.32,10,Corporate,V021,3.54,0.8999999999999999
3084,2024-06-15,NGA,Kawa Market – Ngaliema,EPICERIE,Sucre 1kg,Cash,6,3.72,2.81,0,,V013,22.32,5.460000000000001
6343,2024-06-15,GOM,Kawa Market – Gombe,BOISSONS,Soda 50cl,Cash,6,1.11,0.62,,,V017,6.66,2.9400000000000004
1894,2024-06-15,MAS,Kawa Market – Masina,AUTRES,Pile AA (pack 4),Carte,3,2.1,1.13,10,,V039,6.300000000000001,2.9100000000000006
2380,2024-06-15,NGA,Kawa Market – Ngaliema,EPICERIE,Huile végétale 1L,Mobile Money,10,7.07,5.31,0,,V009,70.7,17.60000000000001
1432,2024-06-15,GOM,Kawa Market – Gombe,BOISSONS,Jus naturel 1L,Carte,10,1.73,1.15,0,Corporate,V039,17.3,5.800000000000001
328,2024-06-15,MAT,Kawa Market – Matete,AUTRES,Sac réutilisable,Carte,10,1.1,0.73,5,,V024,11.0,3.700000000000001
7303,2024-06-15,MAT,Kawa Market – Matete,BOISSONS,Boisson énergisante 33cl,Carte,6,1.91,1.41,0,,V001,11.459999999999999,3.0
5494,2024-06-16,KIN,Kawa Market – Kintambo,BOISSONS,Jus naturel 1L,Cash,4,1.28,1.01,,,V039,5.12,1.08
2145,2024-06-16,GOM,Kawa Market – Gombe,FRAIS,Fromage local 200g,Carte,3,1.84,1.1,0,,V022,5.5200000000000005,2.2199999999999998
464,2024-06-16,LIM,Kawa Market – Limete,CAFÉ & THÉ,Thé citron 25 sachets,Mobile Money,7,7.51,5.88,10,Corporate,V002,52.57,11.41
4605,2024-06-16,KIN,Kawa Market – Kintambo,EPICERIE,Riz 5kg,Carte,3,3.51,2.01,0,Particulier,V024,10.53,4.5
3185,2024-06-16,GOM,Kawa Market – Gombe,BOISSONS,Jus naturel 1L,Mobile Money,11,1.03,0.72,10,,V002,11.33,3.4100000000000006
3008,2024-06-16,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Thé noir sachets,Mobile Money,11,5.33,3.51,0,,V027,58.63,20.020000000000003
1961,2024-06-16,LIM,Kawa Market – Limete,HYGIENE,Papier hygiénique 4 rouleaux,Carte,6,1.66,1.17,0,Particulier,V024,9.959999999999999,2.94
2782,2024-06-16,MAS,Kawa Market – Masina,EPICERIE,Sucre 1kg,Cash,9,8.2,5.43,0,,V020,73.8,24.929999999999996
7959,2024-06-16,LIM,Kawa Market – Limete,AUTRES,Pile AA (pack 4),Cash,10,2.33,1.61,10,Particulier,V016,23.3,7.199999999999999
5002,2024-06-16,LIM,Kawa Market – Limete,HYGIENE,Dentifrice 100ml,Carte,3,1.37,0.82,0,Particulier,V035,4.11,1.6500000000000004
5161,2024-06-16,KIN,Kawa Market – Kintambo,AUTRES,Sac réutilisable,Cash,12,0.99,0.56,0,Particulier,V020,11.879999999999999,5.159999999999999
6304,2024-06-17,NGA,Kawa Market – Ngaliema,BOISSONS,Soda 50cl,Carte,4,1.86,1.22,0,Corporate,V003,7.44,2.5600000000000005
1679,2024-06-17,NGA,Kawa Market – Ngaliema,AUTRES,Pile AA (pack 4),Cash,7,2.27,1.75,5,Particulier,V002,15.89,3.64
7720,2024-06-17,MAT,Kawa Market – Matete,EPICERIE,Huile végétale 1L,Cash,7,6.75,4.32,5,,V031,47.25,17.009999999999998
7039,2024-06-17,MAT,Kawa Market – Matete,EPICERIE,Haricots 1kg,Carte,12,4.74,3.43,10,Particulier,V024,56.88,15.72
7375,2024-06-17,MAS,Kawa Market – Masina,EPICERIE,Sucre 1kg,Carte,4,7.52,4.67,,Corporate,V005,30.08,11.399999999999999
4447,2024-06-17,NGA,Kawa Market – Ngaliema,HYGIENE,Dentifrice 100ml,Carte,6,3.92,2.68,0,,V030,23.52,7.439999999999999
1380,2024-06-17,LIM,Kawa Market – Limete,BOISSONS,"Eau 1,5L",Autre,1,1.32,0.81,0,,V030,1.32,0.51
3379,2024-06-17,KIN,Kawa Market – Kintambo,HYGIENE,Dentifrice 100ml,Mobile Money,1,3.65,2.21,0,Particulier,V022,3.65,1.44
4709,2024-06-17,NGA,Kawa Market – Ngaliema,HYGIENE,Dentifrice 100ml,Mobile Money,2,1.16,0.69,0,,V013,2.32,0.94
7338,2024-06-17,MAS,Kawa Market – Masina,BOISSONS,"Eau 1,5L",Cash,10,0.95,0.58,5,Particulier,V020,9.5,3.7
7034,2024-06-17,MAT,Kawa Market – Matete,CAFÉ & THÉ,Café Arabica 250g,Mobile Money,11,4.87,3.83,0,Corporate,V030,53.57,11.440000000000001
1566,2024-06-17,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Thé noir sachets,Mobile Money,1,5.43,3.76,10,,V040,5.43,1.67
5500,2024-06-17,GOM,Kawa Market – Gombe,AUTRES,Pile AA (pack 4),Cash,11,2.09,1.41,,,V011,22.99,7.4799999999999995
6628,2024-06-17,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Thé citron 25 sachets,Cash,9,6.82,5.38,0,,V014,61.38,12.960000000000004
5689,2024-06-18,KIN,Kawa Market – Kintambo,AUTRES,Pile AA (pack 4),Carte,12,2.82,1.9,5,Particulier,V002,33.839999999999996,11.04
3048,2024-06-18,GOM,Kawa Market – Gombe,EPICERIE,Riz 5kg,Mobile Money,11,9.65,5.48,0,Particulier,V031,106.15,45.87
1986,2024-06-18,MAS,Kawa Market – Masina,HYGIENE,Dentifrice 100ml,Cash,10,2.91,1.62,0,Corporate,V018,29.1,12.9
1273,2024-06-18,MAS,Kawa Market – Masina,AUTRES,Pile AA (pack 4),Mobile Money,5,2.46,1.81,0,Particulier,V026,12.3,3.2499999999999996
234,2024-06-18,MAS,Kawa Market – Masina,HYGIENE,Dentifrice 100ml,Mobile Money,8,0.69,0.48,10,Particulier,V031,5.52,1.6799999999999997
2018,2024-06-18,KIN,Kawa Market – Kintambo,BOISSONS,Boisson énergisante 33cl,Carte,12,1.41,1.11,0,,V017,16.919999999999998,3.599999999999998
5676,2024-06-18,LIM,Kawa Market – Limete,EPICERIE,Sucre 1kg,Mobile Money,10,8.64,5.59,10,Corporate,V037,86.4,30.500000000000007
3027,2024-06-18,NGA,Kawa Market – Ngaliema,EPICERIE,Sucre 1kg,Carte,12,7.5,4.35,10,Particulier,V001,90.0,37.800000000000004
1711,2024-06-18,GOM,Kawa Market – Gombe,AUTRES,Pile AA (pack 4),Cash,4,2.14,1.44,0,Corporate,V026,8.56,2.8000000000000007
5362,2024-06-18,GOM,Kawa Market – Gombe,FRAIS,Lait frais 1L,Carte,12,2.94,2.34,10,Particulier,V029,35.28,7.200000000000001
7626,2024-06-18,GOM,Kawa Market – Gombe,EPICERIE,Haricots 1kg,Cash,5,2.3,1.41,10,,V039,11.5,4.449999999999999
1434,2024-06-18,MAT,Kawa Market – Matete,BOISSONS,Jus naturel 1L,Mobile Money,10,1.23,1.78,,,V002,12.3,-5.5
6212,2024-06-19,NGA,Kawa Market – Ngaliema,EPICERIE,Riz 5kg,Mobile Money,2,6.9,4.84,5,Corporate,V006,13.8,4.120000000000001
7499,2024-06-19,KIN,Kawa Market – Kintambo,EPICERIE,Haricots 1kg,Cash,6,2.57,1.32,0,,V014,15.419999999999998,7.499999999999998
2557,2024-06-19,LIM,Kawa Market – Limete,BOISSONS,"Eau 1,5L",Cash,8,1.79,1.3,,,V019,14.32,3.92
7961,2024-06-19,MAT,Kawa Market – Matete,EPICERIE,Haricots 1kg,Cash,1,4.21,2.96,0,Corporate,V005,4.21,1.25
6065,2024-06-19,NGA,Kawa Market – Ngaliema,HYGIENE,Papier hygiénique 4 rouleaux,Carte,10,3.67,2.07,0,Corporate,V040,36.7,16.0
3483,2024-06-19,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Café moulu 500g,Mobile Money,9,5.73,3.59,,Particulier,V040,51.57000000000001,19.260000000000005
147,2024-06-19,GOM,Kawa Market – Gombe,BOISSONS,Soda 50cl,Carte,12,2.0,1.29,0,Corporate,V026,24.0,8.52
5031,2024-06-19,LIM,Kawa Market – Limete,EPICERIE,Huile végétale 1L,Carte,11,6.37,4.03,0,Particulier,V025,70.07000000000001,25.74
585,2024-06-19,NGA,Kawa Market – Ngaliema,BOISSONS,Soda 50cl,Carte,1,1.88,1.38,5,,V020,1.88,0.5
5201,2024-06-19,KIN,Kawa Market – Kintambo,AUTRES,Pile AA (pack 4),Carte,1,2.5,1.37,,,V037,2.5,1.13
7406,2024-06-19,KIN,Kawa Market – Kintambo,BOISSONS,Boisson énergisante 33cl,Cash,2,0.55,0.32,0,,V040,1.1,0.4600000000000001
1207,2024-06-19,GOM,Kawa Market – Gombe,CAFÉ & THÉ,Thé citron 25 sachets,Carte,5,6.92,4.84,10,Particulier,V015,34.6,10.4
1654,2024-06-19,LIM,Kawa Market – Limete,AUTRES,Pile AA (pack 4),Mobile Money,8,2.69,1.92,0,Corporate,V021,21.52,6.16
1774,2024-06-19,KIN,Kawa Market – Kintambo,AUTRES,Pile AA (pack 4),Cash,11,2.8,2.12,0,,V030,30.799999999999997,7.479999999999997
2068,2024-06-19,MAS,Kawa Market – Masina,AUTRES,Sac réutilisable,Mobile Money,5,0.94,0.58,0,,V033,4.699999999999999,1.7999999999999998
7374,2024-06-19,GOM,Kawa Market – Gombe,FRAIS,Yaourt 125g,Cash,4,0.45,0.23,0,,V037,1.8,0.88
3450,2024-06-19,GOM,Kawa Market – Gombe,HYGIENE,Papier hygiénique 4 rouleaux,Cash,2,1.79,0.96,5,Corporate,V020,3.58,1.6600000000000001
4106,2024-06-20,MAS,Kawa Market – Masina,FRAIS,Lait frais 1L,Mobile Money,12,2.99,2.16,5,,V009,35.88,9.96
6346,2024-06-20,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Thé citron 25 sachets,Mobile Money,9,6.54,4.19,5,Particulier,V036,58.86,21.15
6131,2024-06-20,KIN,Kawa Market – Kintambo,BOISSONS,"Eau 1,5L",Carte,1,1.32,1.06,5,,V009,1.32,0.26
4300,2024-06-20,NGA,Kawa Market – Ngaliema,HYGIENE,Papier hygiénique 4 rouleaux,Carte,11,1.19,0.86,10,Particulier,V024,13.09,3.6299999999999994
1001,2024-06-20,GOM,Kawa Market – Gombe,BOISSONS,Soda 50cl,Carte,8,1.94,1.5,,Corporate,V027,15.52,3.5199999999999996
2553,2024-06-20,GOM,Kawa Market – Gombe,EPICERIE,Sucre 1kg,Mobile Money,3,9.85,5.06,0,,V040,29.549999999999997,14.370000000000001
3083,2024-06-20,GOM,Kawa Market – Gombe,CAFÉ & THÉ,Thé citron 25 sachets,Cash,8,7.38,4.26,0,Corporate,V017,59.04,24.96
4782,2024-06-20,GOM,Kawa Market – Gombe,BOISSONS,"Eau 1,5L",Cash,11,0.64,0.37,10,,V006,7.04,2.97
658,2024-06-20,LIM,Kawa Market – Limete,FRAIS,Lait frais 1L,Mobile Money,9,1.95,1.29,5,,V028,17.55,5.9399999999999995
7623,2024-06-20,KIN,Kawa Market – Kintambo,BOISSONS,Soda 50cl,Cash,2,1.12,0.76,0,,V013,2.24,0.7200000000000002
2470,2024-06-20,NGA,Kawa Market – Ngaliema,AUTRES,Pile AA (pack 4),Carte,2,2.14,1.18,0,,V032,4.28,1.9200000000000004
1019,2024-06-20,LIM,Kawa Market – Limete,AUTRES,Pile AA (pack 4),Carte,8,1.05,0.75,0,Corporate,V027,8.4,2.4000000000000004
1267,2024-06-20,LIM,Kawa Market – Limete,CAFÉ & THÉ,Café moulu 500g,Cash,2,6.34,3.84,0,,V032,12.68,5.0
4517,2024-06-20,MAS,Kawa Market – Masina,AUTRES,Pile AA (pack 4),Mobile Money,8,2.18,1.15,0,Particulier,V004,17.44,8.240000000000002
3208,2024-06-20,GOM,Kawa Market – Gombe,CAFÉ & THÉ,Café Arabica 250g,Cash,8,8.0,4.03,0,,V002,64.0,31.759999999999998
7027,2024-06-21,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Thé citron 25 sachets,Mobile Money,7,7.61,6.03,0,,V019,53.27,11.06
2262,2024-06-21,MAS,Kawa Market – Masina,AUTRES,Pile AA (pack 4),Autre,6,1.17,0.65,,Corporate,V028,7.02,3.119999999999999
2261,2024-06-21,GOM,Kawa Market – Gombe,EPICERIE,Riz 5kg,Carte,1,9.3,5.11,,Particulier,V032,9.3,4.19
6741,2024-06-21,LIM,Kawa Market – Limete,HYGIENE,Papier hygiénique 4 rouleaux,Cash,11,3.32,2.15,,Particulier,V001,36.519999999999996,12.87
1467,2024-06-21,LIM,Kawa Market – Limete,AUTRES,Pile AA (pack 4),Mobile Money,7,1.98,1.14,0,,V031,13.86,5.880000000000001
2623,2024-06-21,LIM,Kawa Market – Limete,EPICERIE,Haricots 1kg,Carte,10,9.56,5.68,10,Particulier,V037,95.60000000000001,38.80000000000001
4237,2024-06-21,NGA,Kawa Market – Ngaliema,FRAIS,Lait frais 1L,Cash,3,0.43,0.23,0,Particulier,V022,1.29,0.6
4066,2024-06-21,NGA,Kawa Market – Ngaliema,EPICERIE,Huile végétale 1L,Carte,3,8.92,4.55,0,Corporate,V003,26.759999999999998,13.11
1309,2024-06-21,KIN,Kawa Market – Kintambo,FRAIS,Yaourt 125g,Cash,6,2.04,1.22,0,,V016,12.24,4.92
3368,2024-06-21,MAT,Kawa Market – Matete,AUTRES,Sac réutilisable,Mobile Money,1,2.84,1.91,,,V002,2.84,0.9299999999999999
5009,2024-06-21,LIM,Kawa Market – Limete,EPICERIE,Riz 5kg,Carte,1,9.65,6.27,5,Particulier,V007,9.65,3.380000000000001
6125,2024-06-22,LIM,Kawa Market – Limete,FRAIS,Fromage local 200g,Carte,4,1.95,1.5,0,Particulier,V005,7.8,1.7999999999999998
715,2024-06-22,MAS,Kawa Market – Masina,BOISSONS,Jus naturel 1L,Cash,4,1.32,0.95,,Particulier,V016,5.28,1.4800000000000004
1941,2024-06-22,MAT,Kawa Market – Matete,AUTRES,Pile AA (pack 4),Mobile Money,7,1.26,0.71,10,,V001,8.82,3.8500000000000005
7670,2024-06-22,MAT,Kawa Market – Matete,HYGIENE,Savon de toilette,Mobile Money,5,1.41,1.03,0,,V002,7.05,1.8999999999999995
7816,2024-06-22,MAS,Kawa Market – Masina,EPICERIE,Haricots 1kg,Cash,10,2.7,2.13,5,Particulier,V033,27.0,5.700000000000003
2887,2024-06-22,LIM,Kawa Market – Limete,BOISSONS,Soda 50cl,Cash,7,1.16,0.6,10,Corporate,V019,8.12,3.9199999999999995
1154,2024-06-22,MAT,Kawa Market – Matete,BOISSONS,Soda 50cl,Mobile Money,4,1.74,1.08,10,Corporate,V001,6.96,2.6399999999999997
1225,2024-06-22,MAT,Kawa Market – Matete,HYGIENE,Papier hygiénique 4 rouleaux,Carte,2,2.42,1.48,0,,V012,4.84,1.88
4436,2024-06-22,MAS,Kawa Market – Masina,CAFÉ & THÉ,Thé citron 25 sachets,Cash,2,6.23,3.21,0,Particulier,V039,12.46,6.040000000000001
5168,2024-06-22,NGA,Kawa Market – Ngaliema,AUTRES,Pile AA (pack 4),Mobile Money,5,0.95,0.67,,Particulier,V039,4.75,1.3999999999999995
7868,2024-06-22,MAT,Kawa Market – Matete,CAFÉ & THÉ,Thé citron 25 sachets,Mobile Money,10,7.51,4.42,,Particulier,V040,75.1,30.9
1406,2024-06-23,MAS,Kawa Market – Masina,HYGIENE,Savon de toilette,Carte,1,2.15,1.18,10,,V034,2.15,0.97
3982,2024-06-23,MAT,Kawa Market – Matete,AUTRES,Pile AA (pack 4),Cash,6,1.5,1.04,5,Particulier,V039,9.0,2.76
3216,2024-06-23,MAS,Kawa Market – Masina,BOISSONS,Boisson énergisante 33cl,Mobile Money,5,1.86,1.2,,,V033,9.3,3.3000000000000007
6702,2024-06-23,LIM,Kawa Market – Limete,HYGIENE,Papier hygiénique 4 rouleaux,Carte,11,3.67,2.74,0,,V001,40.37,10.229999999999997
7107,2024-06-23,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Café Arabica 250g,Cash,3,5.68,4.08,0,Corporate,V026,17.04,4.799999999999999
1346,2024-06-23,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Café Arabica 250g,Autre,10,7.94,5.14,10,Particulier,V018,79.4,28.000000000000007
2131,2024-06-23,MAT,Kawa Market – Matete,HYGIENE,Papier hygiénique 4 rouleaux,Cash,10,2.73,2.11,0,Particulier,V032,27.3,6.200000000000001
5505,2024-06-23,KIN,Kawa Market – Kintambo,HYGIENE,Savon de toilette,Cash,7,0.98,0.67,0,,V039,6.859999999999999,2.1699999999999995
2498,2024-06-23,GOM,Kawa Market – Gombe,BOISSONS,Boisson énergisante 33cl,Mobile Money,7,1.21,0.7,0,Particulier,V020,8.469999999999999,3.5700000000000003
2469,2024-06-23,GOM,Kawa Market – Gombe,CAFÉ & THÉ,Café moulu 500g,Cash,9,4.01,3.02,,,V033,36.089999999999996,8.909999999999998
94,2024-06-23,LIM,Kawa Market – Limete,BOISSONS,Soda 50cl,Cash,5,1.77,0.94,10,Particulier,V022,8.85,4.15
4664,2024-06-23,NGA,Kawa Market – Ngaliema,FRAIS,Lait frais 1L,Carte,1,1.14,0.69,10,,V003,1.14,0.44999999999999996
2739,2024-06-23,GOM,Kawa Market – Gombe,AUTRES,Sac réutilisable,Cash,12,1.68,1.11,,Corporate,V031,20.16,6.839999999999998
3449,2024-06-23,MAT,Kawa Market – Matete,HYGIENE,Papier hygiénique 4 rouleaux,Cash,2,2.27,1.3,0,,V010,4.54,1.94
2260,2024-06-23,MAT,Kawa Market – Matete,AUTRES,Pile AA (pack 4),Carte,1,1.54,1.14,0,Particulier,V004,1.54,0.40000000000000013
3442,2024-06-23,GOM,Kawa Market – Gombe,FRAIS,Yaourt 125g,Cash,7,2.79,1.74,0,,V026,19.53,7.3500000000000005
1842,2024-06-24,NGA,Kawa Market – Ngaliema,FRAIS,Yaourt 125g,Carte,10,2.86,2.04,0,Corporate,V033,28.599999999999998,8.2
3958,2024-06-24,NGA,Kawa Market – Ngaliema,AUTRES,Pile AA (pack 4),Carte,4,1.5,0.87,0,Particulier,V006,6.0,2.52
3703,2024-06-24,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Café Arabica 250g,Mobile Money,7,7.0,4.01,0,,V021,49.0,20.93
4891,2024-06-24,MAS,Kawa Market – Masina,EPICERIE,Haricots 1kg,Cash,5,9.19,6.38,,Particulier,V008,45.949999999999996,14.049999999999997
3111,2024-06-24,LIM,Kawa Market – Limete,EPICERIE,Sucre 1kg,Carte,2,4.54,3.35,0,Particulier,V028,9.08,2.38
3125,2024-06-24,KIN,Kawa Market – Kintambo,BOISSONS,Boisson énergisante 33cl,Mobile Money,7,0.77,0.47,0,,V017,5.390000000000001,2.1000000000000005
2037,2024-06-24,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Thé noir sachets,Mobile Money,11,7.71,4.47,,,V032,84.81,35.64
5472,2024-06-24,KIN,Kawa Market – Kintambo,EPICERIE,Haricots 1kg,Carte,9,3.21,2.54,5,Particulier,V038,28.89,6.029999999999999
184,2024-06-24,MAT,Kawa Market – Matete,AUTRES,Pile AA (pack 4),Mobile Money,4,1.46,1.05,0,Particulier,V021,5.84,1.6399999999999997
3658,2024-06-24,LIM,Kawa Market – Limete,CAFÉ & THÉ,Café Arabica 250g,Carte,9,6.48,3.9,0,Particulier,V040,58.32000000000001,23.220000000000006
7042,2024-06-24,GOM,Kawa Market – Gombe,FRAIS,Fromage local 200g,Mobile Money,12,0.71,0.37,10,,V033,8.52,4.08
7366,2024-06-24,LIM,Kawa Market – Limete,BOISSONS,Soda 50cl,Carte,8,0.73,0.5,0,Corporate,V031,5.84,1.8399999999999999
6972,2024-06-24,NGA,Kawa Market – Ngaliema,EPICERIE,Huile végétale 1L,Autre,5,8.86,6.41,5,,V008,44.3,12.249999999999996
5986,2024-06-24,GOM,Kawa Market – Gombe,BOISSONS,Soda 50cl,Cash,11,1.14,0.89,5,Particulier,V036,12.54,2.7499999999999987
3889,2024-06-24,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Café moulu 500g,Cash,8,7.81,4.53,,,V024,62.48,26.239999999999995
7032,2024-06-24,KIN,Kawa Market – Kintambo,AUTRES,Sac réutilisable,Mobile Money,9,1.45,0.77,10,Particulier,V009,13.049999999999999,6.119999999999999
4879,2024-06-24,LIM,Kawa Market – Limete,EPICERIE,Huile végétale 1L,Cash,8,8.64,6.89,0,Particulier,V006,69.12,14.000000000000007
3454,2024-06-25,MAS,Kawa Market – Masina,HYGIENE,Dentifrice 100ml,Cash,10,3.5,2.43,0,Corporate,V035,35.0,10.7
83,2024-06-25,GOM,Kawa Market – Gombe,EPICERIE,Sucre 1kg,Carte,5,2.36,1.46,10,Particulier,V001,11.799999999999999,4.5
425,2024-06-25,MAS,Kawa Market – Masina,FRAIS,Fromage local 200g,Cash,12,2.71,1.96,5,,V019,32.519999999999996,9.0
5046,2024-06-25,LIM,Kawa Market – Limete,CAFÉ & THÉ,Café moulu 500g,Cash,6,7.99,4.59,0,,V024,47.94,20.400000000000002
5866,2024-06-25,KIN,Kawa Market – Kintambo,AUTRES,Sac réutilisable,Carte,4,1.8,1.41,0,,V030,7.2,1.5600000000000005
7155,2024-06-25,MAT,Kawa Market – Matete,BOISSONS,Jus naturel 1L,Cash,6,1.02,0.55,0,,V011,6.12,2.82
7780,2024-06-25,KIN,Kawa Market – Kintambo,HYGIENE,Savon de toilette,Mobile Money,6,1.94,1.3,0,,V016,11.64,3.8399999999999994
5766,2024-06-25,KIN,Kawa Market – Kintambo,HYGIENE,Dentifrice 100ml,Cash,6,3.35,2.45,,,V019,20.1,5.3999999999999995
530,2024-06-25,LIM,Kawa Market – Limete,AUTRES,Pile AA (pack 4),Cash,4,2.17,1.54,5,,V038,8.68,2.5199999999999996
6288,2024-06-25,MAS,Kawa Market – Masina,EPICERIE,Sucre 1kg,Carte,4,4.56,2.73,0,,V005,18.24,7.3199999999999985
1652,2024-06-25,LIM,Kawa Market – Limete,FRAIS,Lait frais 1L,Carte,6,2.82,1.74,5,,V017,16.919999999999998,6.479999999999999
1901,2024-06-25,MAS,Kawa Market – Masina,AUTRES,Pile AA (pack 4),Carte,5,2.03,1.17,0,,V008,10.149999999999999,4.299999999999999
3032,2024-06-25,LIM,Kawa Market – Limete,BOISSONS,Boisson énergisante 33cl,Carte,3,1.9,1.43,5,,V029,5.699999999999999,1.41
7472,2024-06-25,MAS,Kawa Market – Masina,FRAIS,Lait frais 1L,Carte,8,1.23,0.73,0,Corporate,V001,9.84,4.0
238,2024-06-25,LIM,Kawa Market – Limete,CAFÉ & THÉ,Thé citron 25 sachets,Carte,5,4.67,3.49,0,,V030,23.35,5.899999999999999
5867,2024-06-25,LIM,Kawa Market – Limete,EPICERIE,Huile végétale 1L,Carte,10,9.72,6.74,0,Corporate,V011,97.2,29.800000000000004
386,2024-06-25,NGA,Kawa Market – Ngaliema,EPICERIE,Riz 5kg,Cash,8,5.19,3.06,,Corporate,V025,41.52,17.040000000000003
7089,2024-06-25,GOM,Kawa Market – Gombe,AUTRES,Pile AA (pack 4),Cash,6,1.04,0.55,,,V002,6.24,2.94
6872,2024-06-26,KIN,Kawa Market – Kintambo,HYGIENE,Savon de toilette,Mobile Money,4,2.92,1.63,0,Corporate,V040,11.68,5.16
